model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.662,0.001,0.869,0.51,0.976,0.955,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012247562408447266,19.04148769378662
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.071,0.023,0.771,0.454,0.897,0.815,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012247562408447266,19.04148769378662
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,10.246,0.274,0.866,0.465,0.914,0.844,,5e-06,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012247562408447266,19.04148769378662
mlp,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.765,0.021,0.848,0.464,0.912,0.841,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012247562408447266,19.04148769378662
naive_bayes,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.489,0.001,0.61,0.182,0.36,0.221,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
logreg,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.755,0.006,0.5,0.001,0.0,0.001,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
knn,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.698,0.001,0.5,0.001,0.0,0.001,,1e-06,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
xgb,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.09,0.066,0.551,0.408,0.812,0.685,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
rf,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,11.704,0.329,0.504,0.011,0.02,0.011,,3e-06,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
mlp,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.34,0.011,0.648,0.369,0.732,0.579,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
naive_bayes,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.486,0.001,0.587,0.242,0.48,0.317,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
logreg,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.849,0.005,0.5,0.001,0.0,0.001,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
knn,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.635,0.001,0.5,0.001,0.0,0.001,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
xgb,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.101,0.013,0.806,0.445,0.878,0.785,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
rf,k-center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,11.388,0.34,0.669,0.272,0.54,0.371,,5e-06,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
mlp,k-center,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,1.513,0.018,0.633,0.218,0.433,0.277,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,4.976105213165283
naive_bayes,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.52,0.001,0.78,0.362,0.716,0.56,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
logreg,ag,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,0.732,0.003,0.698,0.402,0.798,0.666,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
knn,ag,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,0.731,0.001,0.682,0.452,0.894,0.811,,1e-06,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.087,0.039,0.56,0.441,0.876,0.782,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,12.458,0.43,0.716,0.435,0.862,0.759,,6e-06,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
mlp,ag,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,1.369,0.018,0.753,0.368,0.73,0.577,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
naive_bayes,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,34.99,0.001,0.657,0.249,0.493,0.328,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
logreg,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,1.166,0.007,0.898,0.491,0.955,0.916,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
knn,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.227,0.001,0.803,0.426,0.842,0.729,,1e-06,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.341,0.02,0.68,0.441,0.874,0.778,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,10.605,0.434,0.854,0.468,0.921,0.855,,1e-05,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
mlp,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,1.711,1.299,0.884,0.479,0.937,0.884,,1e-06,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0011129379272460938,1066.143498659134
naive_bayes,lc,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,0.512,0.001,0.491,0.495,0.989,0.98,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
logreg,lc,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.751,0.004,0.484,0.091,0.179,0.099,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
knn,lc,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.685,0.001,0.504,0.097,0.191,0.107,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
xgb,lc,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,1.111,0.035,0.496,0.103,0.203,0.114,,0.0,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
rf,lc,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,11.479,0.359,0.494,0.115,0.227,0.129,,4e-06,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
mlp,lc,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,1.467,0.035,0.398,0.146,0.29,0.17,,1e-06,original,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
naive_bayes,lc,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.524,0.001,0.342,0.203,0.403,0.253,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
logreg,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.825,0.005,0.337,0.004,0.007,0.004,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
knn,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.631,0.0,0.366,0.023,0.044,0.023,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
xgb,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.145,0.026,0.353,0.033,0.063,0.034,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
rf,lc,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,11.594,0.306,0.384,0.027,0.053,0.028,,4e-06,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.818,0.037,0.259,0.054,0.106,0.057,,0.0,latent,10,7,2479.7548019886017,0,9.255008810817711e-07,0.0012586116790771484,13.369823932647705
naive_bayes,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.504,0.001,0.791,0.379,0.75,0.601,,0.0,original,10,8,,,,,
logreg,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.713,0.005,0.82,0.459,0.905,0.828,,0.0,original,10,8,,,,,
knn,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.718,0.001,0.774,0.488,0.955,0.916,,1e-06,original,10,8,,,,,
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.088,0.022,0.806,0.439,0.868,0.77,,0.0,original,10,8,,,,,
rf,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,11.397,0.32,0.876,0.448,0.883,0.792,,6e-06,original,10,8,,,,,
mlp,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.571,0.029,0.814,0.433,0.856,0.75,,0.0,original,10,8,,,,,
naive_bayes,k-means,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,0.754,0.001,0.78,0.362,0.716,0.56,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
logreg,k-means,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,0.717,0.004,0.73,0.436,0.864,0.762,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
knn,k-means,0.8,0.767,0.767,0.8,0.245,0.291,0.291,0.245,0.674,0.001,0.738,0.474,0.934,0.879,,1e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
xgb,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,1.139,0.019,0.352,0.406,0.811,0.683,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,12.555,0.401,0.618,0.413,0.82,0.697,,5e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
mlp,k-means,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,1.444,0.019,0.75,0.406,0.805,0.675,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
naive_bayes,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.513,0.001,0.849,0.431,0.851,0.742,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
logreg,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,0.742,0.006,0.866,0.498,0.965,0.934,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
knn,k-means,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,0.667,0.001,0.857,0.49,0.955,0.917,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
xgb,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,1.05,0.032,0.601,0.454,0.901,0.821,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,8.964,0.199,0.819,0.466,0.917,0.849,,3e-06,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
mlp,k-means,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,1.329,0.018,0.892,0.488,0.951,0.909,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011527538299560547,15.869132995605469
naive_bayes,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.542,0.001,0.61,0.182,0.36,0.221,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
logreg,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.902,0.011,0.645,0.458,0.908,0.833,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
knn,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.733,0.001,0.5,0.002,0.0,0.002,,1e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
xgb,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.089,0.026,0.605,0.42,0.835,0.718,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
rf,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,9.489,0.179,0.503,0.009,0.015,0.009,,2e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
mlp,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.366,0.017,0.441,0.259,0.515,0.348,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
naive_bayes,k-center,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,0.533,0.001,0.723,0.318,0.631,0.462,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
logreg,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.848,0.005,0.5,0.001,0.0,0.001,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
knn,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.641,0.0,0.5,0.001,0.0,0.001,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
xgb,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.099,0.036,0.853,0.424,0.838,0.723,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
rf,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,9.955,0.178,0.622,0.199,0.394,0.246,,2e-06,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
mlp,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,1.376,0.018,0.733,0.36,0.714,0.557,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011053085327148438,4.815073490142822
naive_bayes,ag,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.535,0.001,0.779,0.361,0.716,0.56,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
logreg,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.698,0.004,0.679,0.424,0.841,0.727,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.755,0.001,0.732,0.481,0.947,0.901,,1e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.119,0.036,0.584,0.391,0.777,0.637,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,10.34,0.397,0.683,0.394,0.781,0.642,,4e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
mlp,ag,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,1.502,0.047,0.742,0.41,0.813,0.687,,1e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
naive_bayes,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,34.709,0.002,0.805,0.404,0.799,0.667,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,1.078,0.005,0.887,0.521,0.982,0.967,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.244,0.001,0.883,0.488,0.951,0.908,,1e-06,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.33,0.032,0.671,0.414,0.822,0.699,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.521,0.333,0.792,0.477,0.937,0.884,,7e-06,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
mlp,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,1.346,0.019,0.872,0.473,0.927,0.867,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0011260509490966797,1081.264936208725
naive_bayes,lc,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,0.515,0.001,0.78,0.362,0.716,0.56,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
logreg,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.736,0.004,0.504,0.019,0.036,0.02,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
knn,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.681,0.001,0.502,0.009,0.016,0.009,,1e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
xgb,lc,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,1.108,0.02,0.509,0.036,0.069,0.037,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,8.139,0.191,0.531,0.062,0.122,0.066,,2e-06,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
mlp,lc,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.227,0.021,0.478,0.062,0.121,0.066,,0.0,original,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
naive_bayes,lc,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,0.532,0.001,0.687,0.444,0.88,0.788,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
logreg,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.817,0.006,0.178,0.005,0.009,0.005,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
knn,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.634,0.001,0.499,0.002,0.002,0.002,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
xgb,lc,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,1.164,0.034,0.463,0.078,0.153,0.084,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
rf,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,10.133,0.396,0.501,0.045,0.087,0.047,,5e-06,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
mlp,lc,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,1.553,0.023,0.391,0.14,0.278,0.162,,0.0,latent,10,8,5395.058561325073,0,8.197461189415758e-07,0.0012285709381103516,11.95879340171814
naive_bayes,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,0.557,0.001,0.793,0.381,0.754,0.607,,0.0,original,10,9,,,,,
logreg,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.667,0.004,0.813,0.464,0.914,0.843,,0.0,original,10,9,,,,,
knn,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.676,0.001,0.823,0.472,0.929,0.869,,1e-06,original,10,9,,,,,
xgb,random,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,1.103,0.04,0.772,0.41,0.812,0.686,,0.0,original,10,9,,,,,
rf,random,0.8,0.733,0.733,0.8,0.245,0.327,0.327,0.245,9.2,0.095,0.893,0.495,0.96,0.925,,1e-06,original,10,9,,,,,
mlp,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,1.271,0.017,0.788,0.44,0.871,0.773,,0.0,original,10,9,,,,,
naive_bayes,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,0.555,0.001,0.78,0.362,0.716,0.56,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
logreg,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,0.678,0.004,0.686,0.431,0.855,0.749,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
knn,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,0.685,0.002,0.77,0.419,0.83,0.711,,1e-06,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.136,0.037,0.472,0.425,0.847,0.736,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,8.485,0.141,0.648,0.377,0.748,0.599,,2e-06,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
mlp,k-means,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,1.663,0.045,0.794,0.389,0.77,0.627,,1e-06,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
naive_bayes,k-means,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,0.522,0.002,0.784,0.438,0.866,0.766,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
logreg,k-means,0.7,0.653,0.653,0.7,0.1,0.16,0.16,0.1,0.686,0.004,0.728,0.523,0.988,0.98,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
knn,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.629,0.001,0.848,0.448,0.884,0.793,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.117,0.043,0.634,0.4,0.794,0.66,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
rf,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,9.436,0.141,0.834,0.488,0.953,0.912,,4e-06,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
mlp,k-means,0.7,0.653,0.653,0.7,0.1,0.16,0.16,0.1,1.608,0.02,0.822,0.434,0.857,0.752,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0011417865753173828,15.079463481903076
naive_bayes,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,0.516,0.001,0.61,0.182,0.36,0.221,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
logreg,k-center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,0.821,0.004,0.5,0.001,0.0,0.001,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
knn,k-center,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,0.673,0.001,0.5,0.002,0.001,0.002,,1e-06,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
xgb,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.091,0.021,0.501,0.003,0.003,0.003,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
rf,k-center,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,8.178,0.093,0.501,0.004,0.005,0.004,,1e-06,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
mlp,k-center,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.294,0.017,0.426,0.018,0.035,0.019,,0.0,original,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
naive_bayes,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.56,0.002,0.533,0.097,0.191,0.107,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
logreg,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,0.815,0.004,0.5,0.001,0.0,0.001,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
knn,k-center,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,0.629,0.001,0.5,0.002,0.001,0.002,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
xgb,k-center,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,1.068,0.017,0.716,0.414,0.82,0.697,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
rf,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,8.931,0.238,0.545,0.093,0.184,0.102,,3e-06,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
mlp,k-center,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,1.456,0.025,0.544,0.148,0.293,0.173,,0.0,latent,10,9,1983.196189403534,0,7.808841967339478e-07,0.0012040138244628906,4.830031394958496
