model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
naive_bayes,k-center,0.557,0.515,0.515,0.557,0.048,0.061,0.061,0.048,0.751,0.001,0.598,0.467,0.485,0.469,,1e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
logreg,k-center,0.586,0.562,0.562,0.586,0.086,0.084,0.084,0.086,0.992,0.003,0.695,0.658,0.727,0.71,,6e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
knn,k-center,0.521,0.514,0.514,0.521,0.114,0.116,0.116,0.114,0.841,0.001,0.635,0.522,0.554,0.53,,3e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
xgb,k-center,0.5,0.494,0.494,0.5,0.068,0.069,0.069,0.068,1.456,0.077,0.539,0.533,0.645,0.631,,1e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
rf,k-center,0.571,0.569,0.569,0.571,0.108,0.107,0.107,0.108,12.216,0.129,0.697,0.674,0.748,0.737,,3e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
mlp,k-center,0.55,0.548,0.548,0.55,0.11,0.109,0.109,0.11,2.889,1.848,0.671,0.583,0.63,0.603,,1.5e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
svc,k-center,0.543,0.427,0.427,0.543,0.052,0.086,0.086,0.052,1.145,0.008,0.511,0.454,0.669,0.766,,1.7e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
naive_bayes,k-center,0.543,0.487,0.487,0.543,0.083,0.11,0.11,0.083,0.643,0.001,0.562,0.565,0.709,0.739,,0.0,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
logreg,k-center,0.557,0.555,0.555,0.557,0.097,0.097,0.097,0.097,1.247,0.018,0.621,0.438,0.43,0.438,,0.0,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
knn,k-center,0.5,0.495,0.495,0.5,0.111,0.114,0.114,0.111,0.825,0.001,0.529,0.343,0.317,0.347,,4e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
xgb,k-center,0.521,0.518,0.518,0.521,0.116,0.118,0.118,0.116,1.581,0.073,0.587,0.486,0.521,0.495,,1e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
rf,k-center,0.471,0.47,0.47,0.471,0.114,0.113,0.113,0.114,11.454,0.203,0.566,0.341,0.301,0.35,,6e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
mlp,k-center,0.436,0.432,0.432,0.436,0.132,0.13,0.13,0.132,2.28,0.031,0.616,0.451,0.452,0.451,,1.3e-05,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
svc,k-center,0.564,0.55,0.55,0.564,0.08,0.077,0.077,0.08,1.13,0.007,0.656,0.534,0.563,0.54,,1.1e-05,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,0.3369426727294922
naive_bayes,ag,0.643,0.607,0.607,0.643,0.068,0.085,0.085,0.068,0.773,0.001,0.623,0.553,0.609,0.579,,1e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
logreg,ag,0.771,0.77,0.77,0.771,0.083,0.083,0.083,0.083,1.056,0.012,0.733,0.714,0.783,0.775,,4e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
knn,ag,0.743,0.74,0.74,0.743,0.073,0.073,0.073,0.073,0.887,0.001,0.773,0.711,0.764,0.746,,5e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
xgb,ag,0.736,0.735,0.735,0.736,0.133,0.133,0.133,0.133,1.458,0.047,0.7,0.68,0.755,0.746,,0.0,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
rf,ag,0.729,0.726,0.726,0.729,0.103,0.103,0.103,0.103,14.28,0.299,0.765,0.754,0.817,0.813,,1.1e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
mlp,ag,0.743,0.742,0.742,0.743,0.091,0.091,0.091,0.091,3.021,3.642,0.771,0.736,0.795,0.784,,1.1e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
svc,ag,0.764,0.763,0.763,0.764,0.086,0.087,0.087,0.086,1.17,0.009,0.789,0.721,0.771,0.755,,1.2e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
naive_bayes,ag,0.579,0.535,0.535,0.579,0.076,0.094,0.094,0.076,0.711,0.001,0.558,0.558,0.709,0.748,,1e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
logreg,ag,0.757,0.756,0.756,0.757,0.083,0.082,0.082,0.083,0.923,0.003,0.761,0.717,0.776,0.762,,0.0,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
knn,ag,0.714,0.708,0.708,0.714,0.098,0.104,0.104,0.098,0.838,0.0,0.748,0.723,0.788,0.779,,1e-05,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
xgb,ag,0.693,0.69,0.69,0.693,0.107,0.106,0.106,0.107,1.69,0.056,0.748,0.684,0.739,0.719,,2e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
rf,ag,0.679,0.677,0.677,0.679,0.106,0.106,0.106,0.106,10.808,0.11,0.758,0.721,0.782,0.769,,4e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
mlp,ag,0.729,0.726,0.726,0.729,0.112,0.113,0.113,0.112,2.279,0.03,0.766,0.713,0.769,0.753,,1.2e-05,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
svc,ag,0.757,0.757,0.757,0.757,0.057,0.057,0.057,0.057,1.134,0.006,0.758,0.705,0.762,0.746,,8e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.0008120536804199219,71.95414066314697
naive_bayes,lc,0.964,0.964,0.964,0.964,0.023,0.023,0.023,0.023,0.769,0.001,0.297,0.288,0.356,0.312,,1e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.871,0.004,0.246,0.234,0.286,0.247,,1.4e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
knn,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,0.874,0.001,0.242,0.232,0.285,0.246,,3e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.295,0.051,0.299,0.214,0.211,0.214,,0.0,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
rf,lc,0.986,0.986,0.986,0.986,0.017,0.018,0.018,0.017,14.33,0.271,0.266,0.198,0.202,0.198,,1e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.001,3.572,0.243,0.205,0.229,0.208,,2.1e-05,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.018,0.005,0.242,0.225,0.271,0.235,,5e-06,original,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
naive_bayes,lc,0.914,0.914,0.914,0.914,0.017,0.017,0.017,0.017,0.77,0.001,0.436,0.241,0.191,0.253,,1e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.806,0.003,0.248,0.25,0.32,0.274,,0.0,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
knn,lc,0.986,0.986,0.986,0.986,0.017,0.018,0.018,0.017,0.849,0.001,0.327,0.222,0.21,0.223,,2e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
xgb,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,1.329,0.054,0.267,0.231,0.263,0.236,,2e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
rf,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,15.79,0.363,0.392,0.226,0.186,0.234,,1e-05,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
mlp,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,2.494,0.079,0.247,0.231,0.278,0.241,,1.5e-05,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
svc,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,1.013,0.003,0.255,0.263,0.345,0.297,,2e-06,latent,70,5,1440.5497801303864,0,5.093751625262197e-07,0.001028299331665039,11.102526664733887
naive_bayes,random,0.743,0.732,0.732,0.743,0.091,0.1,0.1,0.091,0.738,0.001,0.691,0.579,0.615,0.59,,1e-06,original,70,6,,,,,
logreg,random,0.864,0.863,0.863,0.864,0.061,0.062,0.062,0.061,0.866,0.006,0.789,0.737,0.791,0.777,,6e-06,original,70,6,,,,,
knn,random,0.829,0.828,0.828,0.829,0.042,0.042,0.042,0.042,0.823,0.001,0.776,0.721,0.775,0.759,,3e-06,original,70,6,,,,,
xgb,random,0.814,0.814,0.814,0.814,0.035,0.035,0.035,0.035,1.319,0.054,0.771,0.706,0.758,0.74,,1e-06,original,70,6,,,,,
rf,random,0.771,0.771,0.771,0.771,0.043,0.043,0.043,0.043,10.997,0.137,0.771,0.698,0.749,0.729,,6e-06,original,70,6,,,,,
mlp,random,0.814,0.814,0.814,0.814,0.057,0.058,0.058,0.057,3.23,5.898,0.782,0.724,0.777,0.761,,1.8e-05,original,70,6,,,,,
svc,random,0.864,0.864,0.864,0.864,0.073,0.073,0.073,0.073,1.155,0.011,0.793,0.738,0.79,0.776,,1.2e-05,original,70,6,,,,,
naive_bayes,k-means,0.736,0.722,0.722,0.736,0.062,0.073,0.073,0.062,0.743,0.001,0.744,0.702,0.764,0.749,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
logreg,k-means,0.757,0.756,0.756,0.757,0.083,0.083,0.083,0.083,0.918,0.003,0.78,0.754,0.812,0.805,,5e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
knn,k-means,0.729,0.728,0.728,0.729,0.074,0.073,0.073,0.074,0.778,0.001,0.763,0.718,0.776,0.762,,2e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
xgb,k-means,0.714,0.713,0.713,0.714,0.068,0.068,0.068,0.068,1.333,0.026,0.673,0.68,0.771,0.776,,4e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
rf,k-means,0.721,0.717,0.717,0.721,0.035,0.037,0.037,0.035,12.219,0.123,0.758,0.751,0.816,0.814,,5e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
mlp,k-means,0.75,0.744,0.744,0.75,0.081,0.09,0.09,0.081,2.873,3.843,0.768,0.729,0.787,0.775,,1.5e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
svc,k-means,0.771,0.763,0.763,0.771,0.074,0.084,0.084,0.074,1.158,0.008,0.782,0.713,0.764,0.746,,1.2e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
naive_bayes,k-means,0.579,0.546,0.546,0.579,0.102,0.096,0.096,0.102,0.723,0.001,0.576,0.58,0.707,0.722,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
logreg,k-means,0.736,0.733,0.733,0.736,0.089,0.091,0.091,0.089,1.184,0.029,0.742,0.687,0.745,0.727,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
knn,k-means,0.686,0.685,0.685,0.686,0.127,0.127,0.127,0.127,1.008,0.001,0.743,0.715,0.78,0.77,,4e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
xgb,k-means,0.679,0.675,0.675,0.679,0.051,0.054,0.054,0.051,1.892,0.067,0.768,0.706,0.76,0.743,,1e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
rf,k-means,0.65,0.648,0.648,0.65,0.086,0.086,0.086,0.086,12.642,0.114,0.768,0.715,0.771,0.755,,4e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
mlp,k-means,0.7,0.7,0.7,0.7,0.112,0.112,0.112,0.112,2.282,0.034,0.78,0.734,0.789,0.776,,1e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
svc,k-means,0.729,0.727,0.727,0.729,0.125,0.127,0.127,0.125,1.137,0.007,0.754,0.723,0.785,0.774,,1.1e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008268356323242188,0.7204301357269287
naive_bayes,k-center,0.514,0.404,0.404,0.514,0.048,0.057,0.057,0.048,1.156,0.002,0.543,0.412,0.422,0.412,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
logreg,k-center,0.564,0.546,0.546,0.564,0.091,0.099,0.099,0.091,1.31,0.008,0.703,0.705,0.787,0.788,,7e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
knn,k-center,0.514,0.503,0.503,0.514,0.092,0.094,0.094,0.092,1.253,0.001,0.632,0.588,0.659,0.633,,5e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
xgb,k-center,0.5,0.481,0.481,0.5,0.104,0.115,0.115,0.104,1.739,0.026,0.612,0.572,0.646,0.619,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
rf,k-center,0.514,0.506,0.506,0.514,0.077,0.076,0.076,0.077,14.343,0.62,0.708,0.701,0.778,0.775,,1.6e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
mlp,k-center,0.471,0.469,0.469,0.471,0.052,0.051,0.051,0.052,3.052,1.522,0.682,0.633,0.699,0.677,,1.4e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
svc,k-center,0.529,0.515,0.515,0.529,0.083,0.085,0.085,0.083,1.541,0.011,0.706,0.672,0.742,0.727,,1.8e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
naive_bayes,k-center,0.457,0.372,0.372,0.457,0.047,0.073,0.073,0.047,0.73,0.001,0.551,0.549,0.704,0.745,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
logreg,k-center,0.607,0.603,0.603,0.607,0.068,0.069,0.069,0.068,1.09,0.006,0.661,0.538,0.568,0.545,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
knn,k-center,0.557,0.553,0.553,0.557,0.097,0.099,0.099,0.097,0.878,0.001,0.67,0.617,0.682,0.658,,7e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
xgb,k-center,0.486,0.483,0.483,0.486,0.092,0.092,0.092,0.092,2.027,0.076,0.528,0.476,0.538,0.503,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
rf,k-center,0.486,0.479,0.479,0.486,0.133,0.134,0.134,0.133,14.587,0.372,0.59,0.496,0.535,0.507,,1.1e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
mlp,k-center,0.529,0.514,0.514,0.529,0.047,0.049,0.049,0.047,2.581,0.033,0.711,0.669,0.735,0.717,,1.2e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
svc,k-center,0.593,0.586,0.586,0.593,0.086,0.091,0.091,0.086,1.477,0.011,0.703,0.599,0.641,0.615,,1.6e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008437633514404297,0.3588848114013672
naive_bayes,ag,0.7,0.688,0.688,0.7,0.074,0.079,0.079,0.074,0.774,0.001,0.718,0.663,0.725,0.704,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
logreg,ag,0.714,0.712,0.712,0.714,0.075,0.076,0.076,0.075,1.046,0.005,0.766,0.741,0.802,0.794,,8e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
knn,ag,0.686,0.68,0.68,0.686,0.086,0.086,0.086,0.086,0.855,0.001,0.774,0.72,0.775,0.759,,3e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
xgb,ag,0.707,0.705,0.705,0.707,0.089,0.089,0.089,0.089,1.416,0.075,0.668,0.689,0.788,0.805,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
rf,ag,0.707,0.702,0.702,0.707,0.08,0.082,0.082,0.08,14.593,0.282,0.741,0.746,0.817,0.819,,1e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
mlp,ag,0.686,0.681,0.681,0.686,0.08,0.08,0.08,0.08,3.187,3.276,0.771,0.743,0.802,0.793,,1.7e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
svc,ag,0.75,0.741,0.741,0.75,0.064,0.068,0.068,0.064,1.162,0.011,0.785,0.715,0.765,0.748,,1.4e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
naive_bayes,ag,0.614,0.587,0.587,0.614,0.061,0.073,0.073,0.061,0.752,0.001,0.594,0.6,0.721,0.735,,1e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
logreg,ag,0.721,0.719,0.719,0.721,0.057,0.058,0.058,0.057,1.02,0.006,0.768,0.734,0.794,0.783,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
knn,ag,0.65,0.642,0.642,0.65,0.089,0.097,0.097,0.089,0.862,0.001,0.735,0.722,0.792,0.788,,8e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
xgb,ag,0.693,0.692,0.692,0.693,0.092,0.092,0.092,0.092,1.701,0.043,0.766,0.706,0.76,0.743,,1e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
rf,ag,0.636,0.634,0.634,0.636,0.107,0.108,0.108,0.107,12.317,0.249,0.748,0.712,0.774,0.761,,8e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
mlp,ag,0.686,0.683,0.683,0.686,0.114,0.114,0.114,0.114,2.262,0.03,0.781,0.733,0.788,0.775,,1.9e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
svc,ag,0.707,0.698,0.698,0.707,0.109,0.114,0.114,0.109,1.143,0.01,0.767,0.697,0.749,0.73,,1.2e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008499622344970703,66.85888147354126
naive_bayes,lc,0.971,0.971,0.971,0.971,0.027,0.027,0.027,0.027,0.754,0.002,0.301,0.286,0.348,0.306,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.893,0.007,0.293,0.209,0.205,0.209,,3e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
knn,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,0.929,0.001,0.253,0.199,0.211,0.199,,3e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
xgb,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,1.5,0.052,0.361,0.23,0.207,0.233,,1e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
rf,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,15.092,0.437,0.265,0.183,0.175,0.183,,1.7e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.958,3.463,0.256,0.205,0.22,0.206,,1.8e-05,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.117,0.002,0.298,0.208,0.201,0.208,,2e-06,original,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
naive_bayes,lc,0.986,0.986,0.986,0.986,0.017,0.018,0.018,0.017,0.773,0.001,0.425,0.266,0.237,0.27,,1e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.837,0.004,0.323,0.211,0.194,0.213,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.851,0.001,0.364,0.208,0.168,0.215,,3e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
xgb,lc,0.993,0.993,0.993,0.993,0.014,0.014,0.014,0.014,1.518,0.087,0.383,0.261,0.247,0.261,,0.0,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
rf,lc,0.986,0.986,0.986,0.986,0.017,0.018,0.018,0.017,16.603,0.394,0.411,0.195,0.128,0.216,,1.1e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.735,0.051,0.326,0.222,0.211,0.223,,1.6e-05,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.978,0.003,0.329,0.215,0.196,0.216,,1e-06,latent,70,6,969.2015111446381,0,4.975781697936425e-07,0.0008330345153808594,9.407599449157715
naive_bayes,random,0.664,0.648,0.648,0.664,0.053,0.058,0.058,0.053,0.777,0.001,0.655,0.53,0.557,0.536,,1e-06,original,70,7,,,,,
logreg,random,0.821,0.821,0.821,0.821,0.039,0.039,0.039,0.039,0.966,0.003,0.78,0.744,0.801,0.791,,5e-06,original,70,7,,,,,
knn,random,0.779,0.778,0.778,0.779,0.042,0.042,0.042,0.042,0.881,0.0,0.76,0.713,0.771,0.757,,2e-06,original,70,7,,,,,
xgb,random,0.793,0.792,0.792,0.793,0.047,0.048,0.048,0.047,1.437,0.076,0.751,0.717,0.779,0.767,,2e-06,original,70,7,,,,,
rf,random,0.75,0.749,0.749,0.75,0.087,0.087,0.087,0.087,15.549,0.122,0.774,0.736,0.794,0.783,,6e-06,original,70,7,,,,,
mlp,random,0.771,0.77,0.77,0.771,0.017,0.019,0.019,0.017,2.85,2.074,0.78,0.741,0.797,0.786,,1e-05,original,70,7,,,,,
svc,random,0.807,0.806,0.806,0.807,0.029,0.029,0.029,0.029,1.198,0.008,0.781,0.74,0.797,0.785,,1.4e-05,original,70,7,,,,,
naive_bayes,k-means,0.657,0.624,0.624,0.657,0.092,0.106,0.106,0.092,0.742,0.001,0.666,0.595,0.651,0.623,,1e-06,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
logreg,k-means,0.764,0.763,0.763,0.764,0.058,0.059,0.059,0.058,0.862,0.003,0.767,0.762,0.825,0.824,,8e-06,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
knn,k-means,0.707,0.707,0.707,0.707,0.047,0.047,0.047,0.047,0.776,0.001,0.767,0.75,0.812,0.806,,4e-06,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
xgb,k-means,0.729,0.728,0.728,0.729,0.092,0.092,0.092,0.092,1.433,0.054,0.682,0.702,0.795,0.809,,4e-06,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
rf,k-means,0.721,0.721,0.721,0.721,0.052,0.053,0.053,0.052,12.014,0.221,0.735,0.75,0.824,0.83,,7e-06,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
mlp,k-means,0.693,0.692,0.692,0.693,0.066,0.066,0.066,0.066,2.822,2.16,0.771,0.743,0.803,0.795,,1.4e-05,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
svc,k-means,0.743,0.741,0.741,0.743,0.061,0.062,0.062,0.061,1.218,0.008,0.775,0.722,0.777,0.762,,1.1e-05,original,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
naive_bayes,k-means,0.586,0.536,0.536,0.586,0.074,0.107,0.107,0.074,0.744,0.001,0.552,0.546,0.709,0.76,,0.0,latent,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
logreg,k-means,0.764,0.764,0.764,0.764,0.048,0.049,0.049,0.048,1.119,0.019,0.751,0.681,0.734,0.713,,0.0,latent,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
knn,k-means,0.686,0.684,0.684,0.686,0.052,0.054,0.054,0.052,0.813,0.001,0.744,0.73,0.798,0.793,,2e-06,latent,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
xgb,k-means,0.664,0.663,0.663,0.664,0.08,0.08,0.08,0.08,1.844,0.084,0.732,0.681,0.741,0.723,,0.0,latent,70,7,1152.9729804992676,0,4.939495775462428e-07,0.000997304916381836,0.7830541133880615
