model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.633,0.005,0.203,0.136,0.163,0.138,0.114,0.0,original,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.819,0.159,0.241,0.203,0.275,0.217,0.166,2.4e-05,original,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
naive_bayes,lc,0.875,0.873,0.873,0.875,0.037,0.038,0.038,0.037,4.663,0.002,0.377,0.369,0.535,0.461,0.248,1e-06,original,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.701,0.001,0.229,0.165,0.207,0.17,0.153,9e-06,original,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,4.499,0.043,0.173,0.121,0.149,0.122,0.151,2.5e-05,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.229,0.549,0.186,0.105,0.112,0.105,0.097,2.5e-05,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.889,0.005,0.223,0.156,0.193,0.16,0.129,5e-06,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.018,0.183,0.223,0.159,0.198,0.163,0.133,1e-06,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.333,0.944,0.262,0.21,0.277,0.222,0.186,6.5e-05,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
naive_bayes,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,4.655,0.001,0.204,0.213,0.321,0.244,0.175,2e-06,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.555,0.001,0.256,0.188,0.237,0.195,0.183,6.4e-05,latent,60,6,2174.042634010315,0,8.832466240303896e-07,0.0017695426940917969,9.812098026275635
xgb,random,0.858,0.857,0.857,0.858,0.062,0.063,0.063,0.062,7.294,0.196,0.85,0.782,0.873,0.861,0.906,2e-05,original,60,7,,,,,
rf,random,0.808,0.804,0.804,0.808,0.05,0.054,0.054,0.05,15.214,0.529,0.837,0.734,0.833,0.812,0.892,3.6e-05,original,60,7,,,,,
svc,random,0.783,0.781,0.781,0.783,0.061,0.062,0.062,0.061,9.327,0.008,0.805,0.735,0.842,0.826,0.862,1.5e-05,original,60,7,,,,,
logreg,random,0.792,0.789,0.789,0.792,0.065,0.064,0.064,0.065,10.688,0.006,0.807,0.721,0.828,0.808,0.869,0.0,original,60,7,,,,,
mlp,random,0.767,0.765,0.765,0.767,0.073,0.075,0.075,0.073,8.839,0.114,0.75,0.64,0.758,0.722,0.83,2e-05,original,60,7,,,,,
naive_bayes,random,0.658,0.645,0.645,0.658,0.041,0.045,0.045,0.041,3.006,0.001,0.656,0.661,0.825,0.827,0.723,1e-06,original,60,7,,,,,
knn,random,0.775,0.771,0.771,0.775,0.042,0.047,0.047,0.042,8.669,0.001,0.774,0.718,0.835,0.82,0.847,0.000121,original,60,7,,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,9.274,0.039,0.815,0.803,0.895,0.893,0.881,2.3e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
rf,k-means,0.925,0.925,0.925,0.925,0.031,0.031,0.031,0.031,18.961,0.426,0.79,0.733,0.844,0.83,0.866,2.7e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
svc,k-means,0.958,0.958,0.958,0.958,0.046,0.046,0.046,0.046,9.782,0.006,0.795,0.794,0.892,0.892,0.9,5e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
logreg,k-means,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,7.83,0.009,0.816,0.802,0.894,0.891,0.888,1e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
mlp,k-means,0.917,0.917,0.917,0.917,0.046,0.046,0.046,0.046,7.831,1.097,0.805,0.782,0.881,0.877,0.879,5.6e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
naive_bayes,k-means,0.733,0.727,0.727,0.733,0.128,0.135,0.135,0.128,4.993,0.002,0.707,0.643,0.78,0.753,0.763,2e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
knn,k-means,0.883,0.883,0.883,0.883,0.031,0.032,0.032,0.031,8.674,0.001,0.794,0.736,0.846,0.832,0.881,0.000113,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
xgb,k-means,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.388,0.138,0.82,0.802,0.893,0.891,0.89,2e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
rf,k-means,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,17.291,0.178,0.82,0.802,0.893,0.891,0.897,1.1e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
svc,k-means,0.908,0.908,0.908,0.908,0.031,0.031,0.031,0.031,3.567,0.01,0.813,0.767,0.867,0.858,0.879,1.1e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
logreg,k-means,0.942,0.942,0.942,0.942,0.05,0.05,0.05,0.05,5.233,0.012,0.788,0.768,0.874,0.869,0.879,1e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
mlp,k-means,0.792,0.791,0.791,0.792,0.053,0.053,0.053,0.053,11.588,0.218,0.778,0.731,0.846,0.834,0.858,0.000105,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
naive_bayes,k-means,0.808,0.802,0.802,0.808,0.05,0.055,0.055,0.05,4.921,0.002,0.727,0.576,0.683,0.633,0.78,2e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
knn,k-means,0.75,0.746,0.746,0.75,0.07,0.071,0.071,0.07,7.221,0.001,0.688,0.674,0.822,0.816,0.793,6.5e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014691352844238281,0.48708319664001465
xgb,k-center,0.775,0.772,0.772,0.775,0.086,0.086,0.086,0.086,3.047,0.285,0.835,0.793,0.884,0.877,0.88,2.2e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
rf,k-center,0.742,0.738,0.738,0.742,0.096,0.1,0.1,0.096,16.475,0.236,0.833,0.774,0.87,0.859,0.884,1.5e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
svc,k-center,0.658,0.652,0.652,0.658,0.055,0.058,0.058,0.055,8.874,0.008,0.564,0.285,0.278,0.285,0.738,7.6e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
logreg,k-center,0.65,0.646,0.646,0.65,0.05,0.051,0.051,0.05,6.432,0.007,0.577,0.31,0.315,0.31,0.759,1e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
mlp,k-center,0.558,0.555,0.555,0.558,0.073,0.075,0.075,0.073,8.746,0.128,0.591,0.362,0.399,0.367,0.753,4.1e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
naive_bayes,k-center,0.5,0.443,0.443,0.5,0.046,0.078,0.078,0.046,6.893,0.001,0.52,0.208,0.161,0.213,0.57,1e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
knn,k-center,0.583,0.58,0.58,0.583,0.109,0.111,0.111,0.109,9.393,0.001,0.705,0.602,0.728,0.685,0.765,0.000119,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
xgb,k-center,0.717,0.711,0.711,0.717,0.067,0.068,0.068,0.067,11.428,0.351,0.781,0.669,0.782,0.749,0.848,2.1e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
rf,k-center,0.725,0.718,0.718,0.725,0.077,0.08,0.08,0.077,14.24,0.153,0.812,0.712,0.818,0.794,0.867,1e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
svc,k-center,0.6,0.578,0.578,0.6,0.077,0.076,0.076,0.077,8.867,0.01,0.503,0.161,0.087,0.175,0.379,2.5e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
logreg,k-center,0.6,0.599,0.599,0.6,0.086,0.086,0.086,0.086,9.355,0.11,0.55,0.283,0.279,0.283,0.663,1e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
mlp,k-center,0.492,0.487,0.487,0.492,0.055,0.06,0.06,0.055,9.676,0.143,0.579,0.344,0.372,0.346,0.668,5.1e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
naive_bayes,k-center,0.683,0.675,0.675,0.683,0.097,0.101,0.101,0.097,3.266,0.001,0.571,0.301,0.302,0.301,0.771,2e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
knn,k-center,0.517,0.501,0.501,0.517,0.077,0.081,0.081,0.077,10.076,0.001,0.536,0.277,0.274,0.277,0.555,0.00011,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0014641284942626953,0.1483006477355957
xgb,ag,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,5.677,0.187,0.813,0.8,0.893,0.891,0.883,1.1e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
rf,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,17.989,0.513,0.783,0.697,0.812,0.788,0.866,3.2e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
svc,ag,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,3.183,0.005,0.829,0.806,0.895,0.891,0.895,5e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
logreg,ag,0.958,0.958,0.958,0.958,0.026,0.026,0.026,0.026,4.833,0.007,0.814,0.804,0.896,0.895,0.888,0.0,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
mlp,ag,0.875,0.875,0.875,0.875,0.046,0.046,0.046,0.046,11.338,0.199,0.809,0.755,0.859,0.848,0.889,6e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
naive_bayes,ag,0.667,0.654,0.654,0.667,0.053,0.062,0.062,0.053,7.767,0.001,0.701,0.571,0.686,0.636,0.711,1e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
knn,ag,0.908,0.908,0.908,0.908,0.072,0.072,0.072,0.072,5.95,0.001,0.809,0.748,0.853,0.839,0.88,0.000151,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.033,0.033,0.033,4.445,0.07,0.82,0.798,0.89,0.886,0.879,2.2e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
rf,ag,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,18.962,0.655,0.825,0.802,0.893,0.889,0.901,2.9e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
svc,ag,0.908,0.908,0.908,0.908,0.049,0.049,0.049,0.049,9.244,0.007,0.812,0.735,0.841,0.823,0.887,1.3e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
logreg,ag,0.933,0.933,0.933,0.933,0.033,0.034,0.034,0.033,9.182,0.013,0.786,0.774,0.879,0.877,0.866,1e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
mlp,ag,0.8,0.799,0.799,0.8,0.055,0.056,0.056,0.055,11.087,6.225,0.764,0.689,0.809,0.786,0.849,8.1e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
naive_bayes,ag,0.85,0.848,0.848,0.85,0.042,0.044,0.044,0.042,7.994,0.002,0.732,0.557,0.653,0.601,0.773,2e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
knn,ag,0.758,0.752,0.752,0.758,0.061,0.064,0.064,0.061,8.929,0.001,0.673,0.663,0.818,0.813,0.794,5e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0017893314361572266,5.131840467453003
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,9.191,0.111,0.314,0.102,0.051,0.108,0.112,1.7e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
rf,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,25.463,0.534,0.271,0.117,0.097,0.118,0.129,3.3e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.905,0.004,0.251,0.101,0.076,0.103,0.095,3e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.776,0.312,0.256,0.102,0.075,0.104,0.094,0.0,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,18.151,0.203,0.228,0.118,0.116,0.118,0.122,5.5e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
naive_bayes,lc,0.792,0.79,0.79,0.792,0.212,0.213,0.213,0.212,4.38,0.002,0.29,0.284,0.415,0.334,0.231,2e-06,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,5.024,0.001,0.243,0.121,0.115,0.121,0.132,5.3e-05,original,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.095,0.135,0.261,0.103,0.074,0.105,0.176,1.8e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.271,0.206,0.233,0.097,0.075,0.098,0.112,1.2e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
svc,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,10.653,0.006,0.213,0.148,0.181,0.151,0.144,8e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,8.392,0.008,0.212,0.156,0.197,0.16,0.148,1e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
mlp,lc,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,6.769,0.192,0.279,0.249,0.347,0.276,0.203,5.9e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
naive_bayes,lc,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,3.456,0.001,0.185,0.18,0.263,0.198,0.124,3e-06,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
knn,lc,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,7.83,0.001,0.309,0.272,0.375,0.303,0.244,1.2e-05,latent,60,7,228.9174075126648,0,8.585604072702116e-07,0.0016868114471435547,17.65303683280945
xgb,random,0.817,0.816,0.816,0.817,0.05,0.05,0.05,0.05,8.91,0.037,0.831,0.764,0.861,0.848,0.899,1.7e-05,original,60,8,,,,,
rf,random,0.792,0.789,0.789,0.792,0.075,0.076,0.076,0.075,18.783,0.48,0.805,0.735,0.842,0.826,0.882,4.7e-05,original,60,8,,,,,
svc,random,0.783,0.778,0.778,0.783,0.072,0.076,0.076,0.072,8.822,0.007,0.804,0.743,0.849,0.835,0.878,1.2e-05,original,60,8,,,,,
logreg,random,0.767,0.762,0.762,0.767,0.094,0.099,0.099,0.094,7.276,0.006,0.776,0.731,0.846,0.835,0.86,0.0,original,60,8,,,,,
mlp,random,0.758,0.755,0.755,0.758,0.081,0.082,0.082,0.081,8.384,0.212,0.771,0.67,0.787,0.757,0.857,6.9e-05,original,60,8,,,,,
naive_bayes,random,0.65,0.638,0.638,0.65,0.101,0.119,0.119,0.101,7.855,0.001,0.71,0.609,0.735,0.694,0.754,2e-06,original,60,8,,,,,
knn,random,0.75,0.739,0.739,0.75,0.037,0.044,0.044,0.037,9.005,0.001,0.713,0.694,0.833,0.826,0.8,3.2e-05,original,60,8,,,,,
xgb,k-means,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,5.35,0.052,0.833,0.8,0.889,0.884,0.886,1.8e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
rf,k-means,0.925,0.925,0.925,0.925,0.041,0.041,0.041,0.041,18.833,0.24,0.779,0.67,0.784,0.753,0.863,1.6e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
svc,k-means,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,7.642,0.006,0.824,0.796,0.888,0.883,0.897,1.4e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
logreg,k-means,0.917,0.916,0.916,0.917,0.026,0.026,0.026,0.026,9.726,0.012,0.81,0.773,0.873,0.866,0.889,0.0,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
mlp,k-means,0.833,0.833,0.833,0.833,0.059,0.059,0.059,0.059,9.796,0.154,0.791,0.725,0.836,0.82,0.889,5.3e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
naive_bayes,k-means,0.608,0.599,0.599,0.608,0.125,0.132,0.132,0.125,4.673,0.001,0.71,0.602,0.726,0.683,0.787,1e-06,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
knn,k-means,0.783,0.782,0.782,0.783,0.103,0.104,0.104,0.103,8.725,0.001,0.759,0.73,0.85,0.842,0.846,6e-06,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
xgb,k-means,0.958,0.958,0.958,0.958,0.037,0.038,0.038,0.037,7.207,0.103,0.834,0.809,0.896,0.892,0.904,1.7e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
rf,k-means,0.933,0.933,0.933,0.933,0.033,0.033,0.033,0.033,17.972,0.251,0.821,0.802,0.893,0.89,0.905,1.7e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
svc,k-means,0.875,0.875,0.875,0.875,0.075,0.074,0.074,0.075,9.72,0.008,0.789,0.716,0.829,0.81,0.864,2.1e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
logreg,k-means,0.883,0.883,0.883,0.883,0.031,0.031,0.031,0.031,8.009,0.025,0.79,0.752,0.86,0.852,0.878,1e-06,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
mlp,k-means,0.808,0.807,0.807,0.808,0.073,0.074,0.074,0.073,10.228,0.224,0.807,0.754,0.858,0.847,0.892,7.4e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
naive_bayes,k-means,0.717,0.704,0.704,0.717,0.1,0.105,0.105,0.1,6.326,0.002,0.712,0.55,0.65,0.597,0.803,2e-06,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
knn,k-means,0.8,0.798,0.798,0.8,0.096,0.098,0.098,0.096,8.615,0.001,0.762,0.718,0.838,0.826,0.847,3.2e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015139579772949219,0.7843332290649414
xgb,k-center,0.775,0.771,0.771,0.775,0.05,0.052,0.052,0.05,11.139,0.205,0.818,0.719,0.824,0.801,0.88,1.9e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
rf,k-center,0.75,0.744,0.744,0.75,0.053,0.056,0.056,0.053,20.331,0.552,0.822,0.734,0.837,0.818,0.889,3.1e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
svc,k-center,0.6,0.561,0.561,0.6,0.068,0.126,0.126,0.068,15.163,0.008,0.564,0.289,0.284,0.289,0.154,1.5e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
logreg,k-center,0.583,0.573,0.573,0.583,0.046,0.05,0.05,0.046,4.979,0.008,0.64,0.468,0.554,0.497,0.687,0.0,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
mlp,k-center,0.583,0.578,0.578,0.583,0.037,0.036,0.036,0.037,9.492,0.125,0.686,0.512,0.604,0.548,0.787,5.7e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
naive_bayes,k-center,0.525,0.459,0.459,0.525,0.042,0.051,0.051,0.042,8.015,0.001,0.524,0.193,0.135,0.202,0.552,1e-06,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
knn,k-center,0.592,0.575,0.575,0.592,0.085,0.099,0.099,0.085,9.134,0.001,0.717,0.645,0.778,0.749,0.792,0.000113,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
xgb,k-center,0.725,0.723,0.723,0.725,0.086,0.087,0.087,0.086,8.107,1.068,0.794,0.689,0.799,0.771,0.864,4.8e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
rf,k-center,0.733,0.727,0.727,0.733,0.077,0.082,0.082,0.077,24.734,0.525,0.831,0.785,0.878,0.87,0.891,2.7e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
svc,k-center,0.558,0.549,0.549,0.558,0.077,0.074,0.074,0.077,6.735,0.011,0.64,0.428,0.489,0.442,0.807,3e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
logreg,k-center,0.583,0.575,0.575,0.583,0.075,0.075,0.075,0.075,8.083,0.108,0.628,0.438,0.51,0.457,0.773,1e-06,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
mlp,k-center,0.425,0.414,0.414,0.425,0.096,0.092,0.092,0.096,9.962,0.134,0.657,0.49,0.583,0.526,0.727,7.8e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
naive_bayes,k-center,0.583,0.559,0.559,0.583,0.059,0.079,0.079,0.059,8.887,0.002,0.573,0.314,0.323,0.314,0.76,2e-06,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
knn,k-center,0.542,0.534,0.534,0.542,0.112,0.111,0.111,0.112,5.968,0.001,0.622,0.483,0.587,0.527,0.66,0.000112,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0014989376068115234,0.17467212677001953
xgb,ag,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,6.967,0.242,0.814,0.796,0.89,0.887,0.879,1.7e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
rf,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,17.451,0.365,0.797,0.745,0.853,0.841,0.879,2.4e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
svc,ag,0.892,0.891,0.891,0.892,0.068,0.069,0.069,0.068,7.559,0.005,0.824,0.792,0.885,0.88,0.891,8e-06,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
logreg,ag,0.867,0.864,0.864,0.867,0.055,0.058,0.058,0.055,8.792,0.01,0.811,0.783,0.881,0.876,0.895,0.0,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
mlp,ag,0.842,0.84,0.84,0.842,0.076,0.078,0.078,0.076,9.022,0.155,0.816,0.759,0.86,0.848,0.893,5e-05,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
naive_bayes,ag,0.475,0.43,0.43,0.475,0.068,0.083,0.083,0.068,3.923,0.001,0.62,0.417,0.479,0.431,0.694,2e-06,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
knn,ag,0.808,0.807,0.807,0.808,0.033,0.034,0.034,0.033,9.055,0.001,0.793,0.726,0.837,0.821,0.857,0.000124,original,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
xgb,ag,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,5.354,0.338,0.817,0.797,0.89,0.886,0.895,2.2e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
rf,ag,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,20.48,0.579,0.82,0.799,0.891,0.887,0.895,2.6e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
svc,ag,0.875,0.873,0.873,0.875,0.065,0.067,0.067,0.065,7.577,0.008,0.831,0.788,0.881,0.873,0.901,1.7e-05,latent,60,8,1548.1575527191162,0,7.672493357029737e-07,0.0015201568603515625,5.874897241592407
