model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
logreg,k_center,0.95,0.95,0.95,0.95,0.045,0.045,0.045,0.045,0.869,0.011,0.5,0.002,0.002,0.002,,0.0,original,50,9,,,,,9.412834167480469
knn,k_center,0.93,0.93,0.93,0.93,0.04,0.04,0.04,0.04,0.764,0.001,0.502,0.005,0.008,0.005,,1e-06,original,50,9,,,,,9.412834167480469
xgb,k_center,0.94,0.94,0.94,0.94,0.02,0.02,0.02,0.02,1.204,2.197,0.689,0.318,0.63,0.462,,0.0,original,50,9,,,,,9.412834167480469
rf,k_center,0.93,0.93,0.93,0.93,0.024,0.025,0.025,0.024,9.599,0.096,0.618,0.226,0.447,0.289,,2e-06,original,50,9,,,,,9.412834167480469
mlp,k_center,0.96,0.96,0.96,0.96,0.037,0.038,0.038,0.037,1.758,0.063,0.537,0.07,0.137,0.075,,0.0,original,50,9,,,,,9.412834167480469
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.559,0.002,0.565,0.409,0.813,0.687,,0.0,original,50,9,,,,,6.68688702583313
logreg,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,0.599,0.004,0.493,0.491,0.978,0.96,,0.0,original,50,9,,,,,6.68688702583313
knn,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,0.755,0.001,0.479,0.47,0.937,0.883,,2e-06,original,50,9,,,,,6.68688702583313
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.128,0.042,0.508,0.495,0.984,0.972,,0.0,original,50,9,,,,,6.68688702583313
rf,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,9.657,0.118,0.507,0.494,0.983,0.97,,1e-06,original,50,9,,,,,6.68688702583313
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,1.996,0.047,0.448,0.45,0.898,0.817,,1e-06,original,50,9,,,,,6.68688702583313
naive_bayes,random,0.8,0.789,0.789,0.8,0.096,0.107,0.107,0.096,0.569,0.001,0.794,0.389,0.77,0.628,,0.0,original,60,5,,,,,
logreg,random,0.892,0.891,0.891,0.892,0.042,0.043,0.043,0.042,0.739,0.006,0.884,0.493,0.957,0.92,,0.0,original,60,5,,,,,
knn,random,0.9,0.899,0.899,0.9,0.042,0.044,0.044,0.042,0.772,0.001,0.867,0.49,0.954,0.914,,2e-06,original,60,5,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,1.139,0.022,0.92,0.511,0.975,0.953,,0.0,original,60,5,,,,,
rf,random,0.942,0.942,0.942,0.942,0.05,0.05,0.05,0.05,12.003,0.376,0.922,0.511,0.975,0.953,,8e-06,original,60,5,,,,,
mlp,random,0.85,0.848,0.848,0.85,0.05,0.051,0.051,0.05,1.883,0.047,0.819,0.477,0.936,0.882,,1e-06,original,60,5,,,,,
naive_bayes,k-means,0.85,0.846,0.846,0.85,0.068,0.072,0.072,0.068,0.485,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,5,,,,,21.98622989654541
logreg,k-means,0.942,0.941,0.941,0.942,0.062,0.064,0.064,0.062,0.925,0.012,0.919,0.496,0.961,0.927,,0.0,original,60,5,,,,,21.98622989654541
knn,k-means,0.825,0.823,0.823,0.825,0.041,0.041,0.041,0.041,0.79,0.001,0.872,0.492,0.957,0.92,,2e-06,original,60,5,,,,,21.98622989654541
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.173,0.017,0.613,0.186,0.367,0.226,,0.0,original,60,5,,,,,21.98622989654541
rf,k-means,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,11.417,0.304,0.798,0.377,0.746,0.597,,6e-06,original,60,5,,,,,21.98622989654541
mlp,k-means,0.85,0.847,0.847,0.85,0.042,0.045,0.045,0.042,2.101,0.05,0.82,0.449,0.887,0.798,,0.0,original,60,5,,,,,21.98622989654541
naive_bayes,ag,0.833,0.82,0.82,0.833,0.112,0.135,0.135,0.112,30.321,0.002,0.783,0.364,0.722,0.566,,0.0,original,60,5,,,,,770.2945721149445
logreg,ag,0.933,0.933,0.933,0.933,0.068,0.068,0.068,0.068,1.425,0.016,0.912,0.496,0.96,0.925,,0.0,original,60,5,,,,,770.2945721149445
knn,ag,0.808,0.805,0.805,0.808,0.062,0.066,0.066,0.062,1.053,0.001,0.867,0.483,0.944,0.895,,2e-06,original,60,5,,,,,770.2945721149445
xgb,ag,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.447,0.027,0.847,0.485,0.948,0.903,,0.0,original,60,5,,,,,770.2945721149445
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.436,0.338,0.888,0.517,0.98,0.962,,7e-06,original,60,5,,,,,770.2945721149445
mlp,ag,0.833,0.831,0.831,0.833,0.07,0.072,0.072,0.07,2.194,0.06,0.811,0.445,0.879,0.787,,1e-06,original,60,5,,,,,770.2945721149445
naive_bayes,k_center,0.925,0.924,0.924,0.925,0.049,0.049,0.049,0.049,0.55,0.002,0.78,0.362,0.716,0.56,,0.0,original,60,5,,,,,10.738799810409546
logreg,k_center,0.967,0.967,0.967,0.967,0.049,0.049,0.049,0.049,1.056,0.013,0.779,0.361,0.715,0.559,,0.0,original,60,5,,,,,10.738799810409546
knn,k_center,0.942,0.941,0.941,0.942,0.057,0.057,0.057,0.057,0.824,0.001,0.5,0.002,0.001,0.002,,1e-06,original,60,5,,,,,10.738799810409546
xgb,k_center,0.958,0.958,0.958,0.958,0.046,0.046,0.046,0.046,1.106,0.028,0.577,0.147,0.29,0.171,,0.0,original,60,5,,,,,10.738799810409546
rf,k_center,0.958,0.958,0.958,0.958,0.046,0.046,0.046,0.046,10.483,0.25,0.514,0.028,0.054,0.029,,4e-06,original,60,5,,,,,10.738799810409546
mlp,k_center,0.95,0.95,0.95,0.95,0.061,0.061,0.061,0.061,1.848,0.037,0.628,0.206,0.408,0.257,,0.0,original,60,5,,,,,10.738799810409546
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.539,0.002,0.56,0.409,0.813,0.686,,0.0,original,60,5,,,,,6.750798940658569
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.788,0.005,0.483,0.484,0.966,0.937,,0.0,original,60,5,,,,,6.750798940658569
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.79,0.001,0.475,0.478,0.954,0.915,,2e-06,original,60,5,,,,,6.750798940658569
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.171,0.014,0.507,0.492,0.979,0.962,,0.0,original,60,5,,,,,6.750798940658569
rf,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.77,0.206,0.506,0.492,0.98,0.964,,2e-06,original,60,5,,,,,6.750798940658569
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.813,0.027,0.407,0.362,0.722,0.566,,1e-06,original,60,5,,,,,6.750798940658569
naive_bayes,random,0.767,0.753,0.753,0.767,0.02,0.024,0.024,0.02,0.552,0.001,0.78,0.363,0.719,0.563,,0.0,original,60,6,,,,,
logreg,random,0.85,0.849,0.849,0.85,0.086,0.086,0.086,0.086,0.806,0.01,0.894,0.498,0.964,0.932,,0.0,original,60,6,,,,,
knn,random,0.875,0.874,0.874,0.875,0.109,0.11,0.11,0.109,0.728,0.001,0.857,0.492,0.958,0.922,,2e-06,original,60,6,,,,,
xgb,random,0.933,0.932,0.932,0.933,0.057,0.058,0.058,0.057,1.096,0.022,0.899,0.495,0.96,0.926,,0.0,original,60,6,,,,,
rf,random,0.917,0.916,0.916,0.917,0.059,0.06,0.06,0.059,9.748,0.132,0.915,0.52,0.98,0.964,,3e-06,original,60,6,,,,,
mlp,random,0.883,0.883,0.883,0.883,0.072,0.072,0.072,0.072,2.555,0.091,0.867,0.48,0.939,0.888,,1e-06,original,60,6,,,,,
naive_bayes,k-means,0.892,0.89,0.89,0.892,0.05,0.052,0.052,0.05,0.539,0.002,0.783,0.364,0.722,0.566,,0.0,original,60,6,,,,,20.4281325340271
logreg,k-means,0.942,0.942,0.942,0.942,0.05,0.05,0.05,0.05,0.906,0.01,0.924,0.517,0.978,0.96,,0.0,original,60,6,,,,,20.4281325340271
knn,k-means,0.833,0.83,0.83,0.833,0.075,0.077,0.077,0.075,0.764,0.001,0.866,0.518,0.981,0.965,,2e-06,original,60,6,,,,,20.4281325340271
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.16,0.01,0.613,0.186,0.368,0.227,,0.0,original,60,6,,,,,20.4281325340271
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.038,0.423,0.688,0.275,0.546,0.377,,7e-06,original,60,6,,,,,20.4281325340271
mlp,k-means,0.858,0.857,0.857,0.858,0.057,0.057,0.057,0.057,2.094,0.061,0.816,0.456,0.9,0.82,,1e-06,original,60,6,,,,,20.4281325340271
naive_bayes,ag,0.8,0.794,0.794,0.8,0.031,0.034,0.034,0.031,30.214,0.002,0.783,0.364,0.722,0.566,,0.0,original,60,6,,,,,776.9165751934052
logreg,ag,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,1.353,0.015,0.91,0.484,0.944,0.896,,0.0,original,60,6,,,,,776.9165751934052
knn,ag,0.833,0.831,0.831,0.833,0.065,0.064,0.064,0.065,1.052,0.001,0.866,0.469,0.922,0.857,,2e-06,original,60,6,,,,,776.9165751934052
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.392,0.02,0.816,0.457,0.902,0.823,,0.0,original,60,6,,,,,776.9165751934052
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.58,0.41,0.891,0.513,0.977,0.958,,8e-06,original,60,6,,,,,776.9165751934052
mlp,ag,0.858,0.857,0.857,0.858,0.042,0.043,0.043,0.042,2.475,0.085,0.855,0.464,0.914,0.843,,1e-06,original,60,6,,,,,776.9165751934052
naive_bayes,k_center,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,0.504,0.001,0.613,0.186,0.369,0.228,,0.0,original,60,6,,,,,10.836179733276367
logreg,k_center,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,0.907,0.008,0.508,0.017,0.032,0.018,,0.0,original,60,6,,,,,10.836179733276367
knn,k_center,0.933,0.933,0.933,0.933,0.062,0.063,0.063,0.062,0.786,0.001,0.5,0.002,0.001,0.002,,2e-06,original,60,6,,,,,10.836179733276367
xgb,k_center,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.202,0.031,0.728,0.33,0.655,0.488,,0.0,original,60,6,,,,,10.836179733276367
rf,k_center,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,12.442,0.412,0.59,0.154,0.305,0.181,,6e-06,original,60,6,,,,,10.836179733276367
mlp,k_center,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,1.992,0.037,0.576,0.133,0.262,0.152,,0.0,original,60,6,,,,,10.836179733276367
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.545,0.001,0.555,0.407,0.81,0.682,,0.0,original,60,6,,,,,6.558977365493774
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.721,0.005,0.483,0.484,0.966,0.936,,0.0,original,60,6,,,,,6.558977365493774
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.717,0.001,0.47,0.459,0.916,0.847,,2e-06,original,60,6,,,,,6.558977365493774
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.112,0.017,0.508,0.493,0.98,0.964,,0.0,original,60,6,,,,,6.558977365493774
rf,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,10.346,0.418,0.511,0.493,0.981,0.964,,5e-06,original,60,6,,,,,6.558977365493774
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,2.217,0.039,0.436,0.41,0.817,0.692,,0.0,original,60,6,,,,,6.558977365493774
naive_bayes,random,0.758,0.743,0.743,0.758,0.049,0.057,0.057,0.049,0.53,0.001,0.782,0.366,0.725,0.57,,0.0,original,60,7,,,,,
logreg,random,0.867,0.865,0.865,0.867,0.061,0.062,0.062,0.061,0.811,0.01,0.9,0.498,0.963,0.931,,0.0,original,60,7,,,,,
knn,random,0.825,0.823,0.823,0.825,0.049,0.049,0.049,0.049,0.759,0.001,0.821,0.476,0.935,0.881,,2e-06,original,60,7,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,1.175,0.038,0.928,0.501,0.966,0.936,,0.0,original,60,7,,,,,
rf,random,0.958,0.958,0.958,0.958,0.026,0.026,0.026,0.026,11.354,0.47,0.933,0.501,0.966,0.936,,1e-05,original,60,7,,,,,
mlp,random,0.833,0.832,0.832,0.833,0.037,0.039,0.039,0.037,2.24,0.052,0.849,0.483,0.945,0.898,,1e-06,original,60,7,,,,,
naive_bayes,k-means,0.875,0.869,0.869,0.875,0.087,0.098,0.098,0.087,0.53,0.002,0.783,0.364,0.722,0.566,,0.0,original,60,7,,,,,18.320160388946533
logreg,k-means,0.933,0.932,0.932,0.933,0.068,0.069,0.069,0.068,0.956,0.008,0.917,0.506,0.971,0.945,,0.0,original,60,7,,,,,18.320160388946533
knn,k-means,0.85,0.847,0.847,0.85,0.033,0.035,0.035,0.033,0.757,0.001,0.855,0.516,0.981,0.964,,2e-06,original,60,7,,,,,18.320160388946533
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.179,0.029,0.613,0.186,0.368,0.227,,0.0,original,60,7,,,,,18.320160388946533
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.575,0.122,0.782,0.364,0.721,0.565,,2e-06,original,60,7,,,,,18.320160388946533
mlp,k-means,0.85,0.846,0.846,0.85,0.057,0.062,0.062,0.057,2.473,0.084,0.849,0.48,0.94,0.889,,1e-06,original,60,7,,,,,18.320160388946533
naive_bayes,ag,0.825,0.818,0.818,0.825,0.089,0.097,0.097,0.089,32.364,0.002,0.783,0.364,0.722,0.566,,0.0,original,60,7,,,,,758.0964188575745
logreg,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.325,0.009,0.919,0.498,0.963,0.93,,0.0,original,60,7,,,,,758.0964188575745
knn,ag,0.833,0.833,0.833,0.833,0.075,0.075,0.075,0.075,1.13,0.001,0.876,0.484,0.945,0.898,,2e-06,original,60,7,,,,,758.0964188575745
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.44,0.021,0.849,0.447,0.882,0.792,,0.0,original,60,7,,,,,758.0964188575745
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.852,0.441,0.89,0.514,0.978,0.959,,8e-06,original,60,7,,,,,758.0964188575745
mlp,ag,0.825,0.824,0.824,0.825,0.081,0.082,0.082,0.081,2.267,0.052,0.805,0.437,0.864,0.762,,1e-06,original,60,7,,,,,758.0964188575745
naive_bayes,k_center,0.933,0.933,0.933,0.933,0.057,0.057,0.057,0.057,0.624,0.001,0.61,0.182,0.36,0.221,,0.0,original,60,7,,,,,12.498054265975952
logreg,k_center,0.958,0.958,0.958,0.958,0.0,0.0,0.0,0.0,1.063,0.019,0.522,0.044,0.086,0.046,,0.0,original,60,7,,,,,12.498054265975952
knn,k_center,0.942,0.941,0.941,0.942,0.042,0.043,0.043,0.042,0.746,0.001,0.502,0.006,0.009,0.006,,1e-06,original,60,7,,,,,12.498054265975952
xgb,k_center,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,1.174,0.038,0.755,0.369,0.732,0.579,,0.0,original,60,7,,,,,12.498054265975952
rf,k_center,0.95,0.95,0.95,0.95,0.041,0.042,0.042,0.041,11.478,0.319,0.501,0.003,0.004,0.003,,4e-06,original,60,7,,,,,12.498054265975952
mlp,k_center,0.875,0.873,0.873,0.875,0.095,0.097,0.097,0.095,1.667,0.018,0.522,0.045,0.088,0.047,,0.0,original,60,7,,,,,12.498054265975952
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.547,0.002,0.56,0.409,0.813,0.687,,0.0,original,60,7,,,,,6.749089956283569
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.74,0.003,0.492,0.489,0.975,0.954,,0.0,original,60,7,,,,,6.749089956283569
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.644,0.001,0.47,0.474,0.947,0.901,,2e-06,original,60,7,,,,,6.749089956283569
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,1.124,0.01,0.508,0.493,0.98,0.964,,0.0,original,60,7,,,,,6.749089956283569
rf,lc,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,9.332,0.143,0.509,0.492,0.98,0.963,,2e-06,original,60,7,,,,,6.749089956283569
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.033,0.033,0.033,1.856,0.021,0.432,0.395,0.788,0.652,,0.0,original,60,7,,,,,6.749089956283569
naive_bayes,random,0.842,0.834,0.834,0.842,0.076,0.086,0.086,0.076,0.542,0.001,0.778,0.369,0.73,0.577,,0.0,original,60,8,,,,,
logreg,random,0.892,0.891,0.891,0.892,0.057,0.057,0.057,0.057,0.825,0.006,0.852,0.452,0.892,0.806,,0.0,original,60,8,,,,,
knn,random,0.9,0.897,0.897,0.9,0.077,0.084,0.084,0.077,0.763,0.001,0.835,0.448,0.884,0.794,,2e-06,original,60,8,,,,,
xgb,random,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.151,0.051,0.92,0.482,0.941,0.892,,0.0,original,60,8,,,,,
rf,random,0.958,0.958,0.958,0.958,0.026,0.027,0.027,0.026,11.342,0.358,0.917,0.485,0.946,0.9,,8e-06,original,60,8,,,,,
mlp,random,0.917,0.917,0.917,0.917,0.075,0.075,0.075,0.075,2.549,0.087,0.853,0.458,0.901,0.823,,1e-06,original,60,8,,,,,
naive_bayes,k-means,0.858,0.855,0.855,0.858,0.033,0.035,0.035,0.033,0.497,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,8,,,,,19.909404039382935
logreg,k-means,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,1.04,0.012,0.919,0.498,0.962,0.929,,0.0,original,60,8,,,,,19.909404039382935
knn,k-means,0.867,0.866,0.866,0.867,0.041,0.041,0.041,0.041,0.669,0.001,0.866,0.501,0.968,0.94,,2e-06,original,60,8,,,,,19.909404039382935
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.156,0.026,0.842,0.475,0.933,0.876,,0.0,original,60,8,,,,,19.909404039382935
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.617,0.41,0.835,0.472,0.928,0.867,,7e-06,original,60,8,,,,,19.909404039382935
mlp,k-means,0.875,0.874,0.874,0.875,0.046,0.046,0.046,0.046,2.319,0.088,0.865,0.467,0.918,0.851,,1e-06,original,60,8,,,,,19.909404039382935
naive_bayes,ag,0.825,0.82,0.82,0.825,0.055,0.058,0.058,0.055,30.384,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,8,,,,,766.1244194507599
logreg,ag,0.95,0.95,0.95,0.95,0.041,0.042,0.042,0.041,1.386,0.012,0.917,0.485,0.946,0.9,,0.0,original,60,8,,,,,766.1244194507599
knn,ag,0.833,0.832,0.832,0.833,0.065,0.065,0.065,0.065,1.035,0.001,0.877,0.497,0.963,0.931,,2e-06,original,60,8,,,,,766.1244194507599
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.452,0.022,0.856,0.478,0.936,0.882,,0.0,original,60,8,,,,,766.1244194507599
rf,ag,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,10.341,0.181,0.852,0.475,0.932,0.875,,3e-06,original,60,8,,,,,766.1244194507599
mlp,ag,0.808,0.806,0.806,0.808,0.057,0.058,0.058,0.057,2.516,0.095,0.861,0.45,0.886,0.798,,1e-06,original,60,8,,,,,766.1244194507599
naive_bayes,k_center,0.917,0.915,0.915,0.917,0.065,0.068,0.068,0.065,0.44,0.001,0.61,0.182,0.36,0.221,,0.0,original,60,8,,,,,10.752256870269775
logreg,k_center,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.066,0.016,0.612,0.185,0.366,0.226,,0.0,original,60,8,,,,,10.752256870269775
knn,k_center,0.942,0.941,0.941,0.942,0.057,0.057,0.057,0.057,0.755,0.001,0.502,0.005,0.008,0.005,,1e-06,original,60,8,,,,,10.752256870269775
xgb,k_center,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,1.104,0.023,0.771,0.404,0.8,0.669,,0.0,original,60,8,,,,,10.752256870269775
rf,k_center,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,11.13,0.403,0.504,0.009,0.015,0.009,,5e-06,original,60,8,,,,,10.752256870269775
mlp,k_center,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.88,0.026,0.629,0.207,0.41,0.259,,0.0,original,60,8,,,,,10.752256870269775
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.529,0.001,0.555,0.407,0.81,0.682,,0.0,original,60,8,,,,,6.570465326309204
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.767,0.004,0.483,0.484,0.966,0.937,,0.0,original,60,8,,,,,6.570465326309204
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.816,0.001,0.453,0.442,0.882,0.791,,3e-06,original,60,8,,,,,6.570465326309204
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,1.119,0.037,0.507,0.492,0.979,0.962,,0.0,original,60,8,,,,,6.570465326309204
rf,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,9.871,0.118,0.51,0.492,0.979,0.962,,1e-06,original,60,8,,,,,6.570465326309204
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.809,0.029,0.437,0.385,0.767,0.623,,0.0,original,60,8,,,,,6.570465326309204
naive_bayes,random,0.85,0.846,0.846,0.85,0.042,0.045,0.045,0.042,0.543,0.001,0.784,0.367,0.726,0.572,,0.0,original,60,9,,,,,
logreg,random,0.858,0.858,0.858,0.858,0.062,0.062,0.062,0.062,0.739,0.003,0.804,0.461,0.909,0.835,,0.0,original,60,9,,,,,
knn,random,0.925,0.925,0.925,0.925,0.061,0.061,0.061,0.061,0.773,0.001,0.857,0.457,0.9,0.82,,2e-06,original,60,9,,,,,
xgb,random,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,1.206,0.043,0.927,0.49,0.952,0.911,,0.0,original,60,9,,,,,
rf,random,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,11.988,0.342,0.938,0.505,0.969,0.942,,8e-06,original,60,9,,,,,
mlp,random,0.883,0.883,0.883,0.883,0.041,0.041,0.041,0.041,2.618,0.083,0.851,0.447,0.881,0.79,,1e-06,original,60,9,,,,,
naive_bayes,k-means,0.858,0.856,0.856,0.858,0.02,0.021,0.021,0.02,0.572,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,9,,,,,18.92659306526184
logreg,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,0.999,0.012,0.916,0.485,0.946,0.9,,0.0,original,60,9,,,,,18.92659306526184
knn,k-means,0.858,0.857,0.857,0.858,0.042,0.043,0.043,0.042,0.75,0.001,0.875,0.504,0.97,0.945,,2e-06,original,60,9,,,,,18.92659306526184
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.192,0.017,0.673,0.259,0.514,0.347,,0.0,original,60,9,,,,,18.92659306526184
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.004,0.103,0.859,0.486,0.949,0.905,,2e-06,original,60,9,,,,,18.92659306526184
mlp,k-means,0.858,0.858,0.858,0.858,0.042,0.042,0.042,0.042,2.105,0.054,0.795,0.417,0.826,0.706,,0.0,original,60,9,,,,,18.92659306526184
naive_bayes,ag,0.808,0.801,0.801,0.808,0.042,0.047,0.047,0.042,30.015,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,9,,,,,1062.6092693805695
logreg,ag,0.933,0.933,0.933,0.933,0.057,0.057,0.057,0.057,1.347,0.016,0.904,0.494,0.958,0.922,,0.0,original,60,9,,,,,1062.6092693805695
knn,ag,0.817,0.816,0.816,0.817,0.082,0.082,0.082,0.082,1.143,0.001,0.86,0.508,0.975,0.953,,3e-06,original,60,9,,,,,1062.6092693805695
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.461,0.037,0.845,0.468,0.92,0.854,,0.0,original,60,9,,,,,1062.6092693805695
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.902,0.095,0.886,0.515,0.978,0.96,,2e-06,original,60,9,,,,,1062.6092693805695
mlp,ag,0.833,0.831,0.831,0.833,0.075,0.077,0.077,0.075,2.367,0.09,0.852,0.476,0.933,0.876,,1e-06,original,60,9,,,,,1062.6092693805695
naive_bayes,k_center,0.917,0.915,0.915,0.917,0.059,0.061,0.061,0.059,0.602,0.002,0.61,0.182,0.36,0.221,,0.0,original,60,9,,,,,10.700603246688843
logreg,k_center,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.058,0.016,0.611,0.183,0.362,0.222,,0.0,original,60,9,,,,,10.700603246688843
knn,k_center,0.933,0.932,0.932,0.933,0.057,0.058,0.058,0.057,0.745,0.009,0.5,0.002,0.001,0.002,,2e-06,original,60,9,,,,,10.700603246688843
xgb,k_center,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,1.236,0.014,0.786,0.422,0.834,0.718,,0.0,original,60,9,,,,,10.700603246688843
rf,k_center,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,10.143,0.326,0.529,0.061,0.119,0.065,,5e-06,original,60,9,,,,,10.700603246688843
mlp,k_center,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,1.952,0.039,0.534,0.066,0.129,0.07,,0.0,original,60,9,,,,,10.700603246688843
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.484,0.001,0.56,0.409,0.813,0.687,,0.0,original,60,9,,,,,6.406730651855469
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.728,0.003,0.492,0.49,0.977,0.957,,0.0,original,60,9,,,,,6.406730651855469
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.623,0.001,0.437,0.429,0.856,0.75,,2e-06,original,60,9,,,,,6.406730651855469
xgb,lc,0.975,0.975,0.975,0.975,0.033,0.034,0.034,0.033,1.104,0.029,0.508,0.492,0.98,0.963,,0.0,original,60,9,,,,,6.406730651855469
rf,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,8.915,0.145,0.511,0.492,0.98,0.963,,2e-06,original,60,9,,,,,6.406730651855469
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,2.205,0.053,0.436,0.439,0.876,0.781,,0.0,original,60,9,,,,,6.406730651855469
